artist,text
kaczmarski,"Schną mężczyźni, śnią kobiety Błysk biseksualnych bielizn, Płodzą uniwersytety Permisywizm i ateizm. W spisku cyrkla i fartucha (Zamiast maski - okulary) Chrześcijańskiego dusi ducha Szatan pychy i niewiary.     Sprawy mroczne i ogromne:    Świat na naszych oczach kona.    Wszystko wina to masona,    Że o Żydzie tutaj już nie wspomnę."
kaczmarski,Choć po prostu głębiej nasunąłem czapkę. Odwróciłem się I już.
kaczmarski,"W Tel-Awiwie właśnie, zza rogu, z rozpędu Wpadłem na byłego kolegę z Urzędu,"
kaczmarski,"Jak żyć w tylekroć zdobytym Muzeum Gdzie nieżyjący życia się trzymają Wbrew rozsądkowi śpiewając ""Te Deum"" By ich coś wreszcie obeszło w tym kraju."
krawczyk,"A w lustrze widzę złem wykrzywioną twarz Nie zmienisz tego już, za wiele było już łez Za łatwo przyszło nam to, co dzisiaj dzieli nas Za wszystko zapłacę, jak znowu będę sam Kim naprawdę jesteś ty?"
kaczmarski,"W szafirowe perspektywy (Morze, niebo, echo gromu) Płynie Odys Przenikliwy, Łzy źrenicą szuka domu. Wysp szmaragdy, skał świątynie Patrzą milcząc aż przepłynie."
kaczmarski,"Święty Jerzy! Święty Jerzy! Gadzi zewłok w prochu leży, Dla robactwa żer i pleśni. Zabić smoka los ci kazał Byś się znalazł na ołtarzach, Ale to nie koniec pieśni!"
kaczmarski,Tu stoi młody Żyd  Nos zdradza Żyd czy nie Żyd  I jakby mu było wstyd  Że mimo wszystko przeżył  A baba z koszem jaj  Już szepce do człowieka  - Wie o tym cały kraj  Że Żydzi to bezpieka!  Więc na co jeszcze czekasz? Więc na co jeszcze czekasz? Więc na co jeszcze czekasz? W mordę daj!
kaczmarski,Porządny jarmark jest nieważny Bez niezbędnego miejsca kaźni.
krawczyk,"Dzień za dniem Przed znudzeniem uciekasz, Dzień za dniem  Życie zmieniasz w sen. Dzień za dniem Wracasz tu z daleka, Bo ty wiesz, że nikt inny nie, Nie umie tak, nie potrafi tak Z przegranej w głos się śmiać."
kaczmarski,"Byłych, przyszłych czasów cieniom niezliczonym Pogrążony w święty rausz Gram gdy chcę pod wierny rytm wpółoswojony Nieskończone canto grzechu I na jednym brzmi wydechu Cud i fałsz..."
kaczmarski,"Więc cóż jest piękno? Wód słoneczne bryzgi? Diament w popiołach? Pamięć? Doskonałość? Gdyby to tylko - byłoby za mało! - Dusza, rozpięta raz na Krzyżu Myśli - Wyrazi - Całość!"
kaczmarski,"Dzyń, dzyń, dzyń - to prysło w oknie szkło, Celina naga w noc ucieka, jakie dno! Jakie dno! Już tylko chce się jej do piekła skryć, Och Ziutek, Ziutek, gdzieś ty był, kiedy ja zaczynałam pić? Dlaczegoś nie bił w pysk? Lecz milczy noc i tylko kosy świeci błysk."
kaczmarski,I w tym spotkaniu na bydlęcej drodze   Bóg uległ i Jakuba błogosławił   Wprzód mu odjąwszy władzę w jednej nodze   By wolnych poznać po tym że kulawi
kaczmarski,"Stoją nade mną tubylcy pachnący czosnkiem i czuję, Jak zmieniam się w list do Stolicy, który nikogo nie wzrusza. Kiedyś tu będzie Rumunia, Morze - już Czarne - faluje I glebą pieśni się staje ciało i świat Owidiusza."
kaczmarski,A onże człowiek pierwszy w wąwóz wkroczył Między sztandary purpurowych zboczy.
kaczmarski,Zieleń fal i muszli niesforna fantazja To dla starych koni zachwyty na próżno Tylko Kilkuletni - gdyby się tu znalazł Nie wchłonąłby tego Za późno.
krawczyk,I wiem - spełni się sen Pewnego dnia poproszę cię I znów obejmiesz mnie I cały znów zatańczy świat
kaczmarski,Armada wędrujących gór Gnana ku brzegom ruchem planet - Szukamy ładu tworząc zamęt Spoconych w słońcu słonych skór.
kaczmarski,"Za robotnikiem ksiądz  Za księdzem kosynierzy  I ktoś się modli klnąc  Ktoś bluźni, ale wierzy  Proletariacki herszt  Kapować coś zaczyna  Więc prosty robi gest  I rękę w łokciu zgina!  Nie ruszy go lawina!  Nie ruszy go lawina!  Nie ruszy go lawina! Mocny jest!"
krawczyk,Wsłuchaj się ze mną w jej czuły szept na drogę mój śpiew ze sobą weź.
kaczmarski,"A ja dosiadam świni! Omijam wszystkie rafy! Popatrzcie, jeżeli prócz siebie cokolwiek widzicie! Korzystać, póki darmo rozdaję cyrografy! Szafuję krwią z palca, bo na to mnie stać! Jam Król Życia!"
kaczmarski,"W wilgotnym cieniu ponurego domu, Na rozrzuconych oślizgłych kamieniach, Żebrak przyklęknął cicho po kryjomu Trzymając kartkę: ""ślepy od urodzenia"""
kaczmarski,I ciężkiej ciszy przytrzasnęły drzwi Jakby nas wchłonął kubeł pełen krwi!
kaczmarski,A my damy banię A my damy w szyję Człowiek z ptakiem na kolanie Zdziwi się że żyje
kaczmarski,"W dogasającym palenisku Wciąż coś syczy. Wzrok prapradziadka lśni od błysków Magicznych. Wzdyma policzki, dmucha w popiół Jak natchniony, Obiema dłońmi w kościach kopie Zwęglonych. Spać mu nie daje znów, jak nieraz Rozkosz grozy. Palcem po skale tłuszcz rozciera - Tworzy."
krawczyk,"Młodość nie wiek, w tym życia sens Trzeba więc nażyć się na pełen dech Naprzód i wstecz, tam i z powrotem Młodość to gra, choć reguł brak Przegra, kto nie chce grać na cały gaz Póki jest czas, teraz - na potem"
kaczmarski,"Potem będę się wstydził mej krwi - I przodków - że biedni i źli. Potem zobaczycie mnie, Jak uciec z przeszłości swej chcę. Mieć zapragnę wówczas śliczne Drzewo genealogiczne, Gdy błękitną krew będę miał, Coraz więcej wciąż mieć będę chciał - Cały świat opuści mnie, Świat mi powie - sprzedałeś się."
kaczmarski,"Dwór stoi jak stał - siedlisko wróbli i kukułek. (Chociaż plotka i wróżba przyszłość jakąś tu stwarza) W zmatowiałych salonach, gdzie się niegdyś snuły Karmione pamięcią duchy przodków gospodarza, Ciągle w modzie kolumny i obce statuy!"
krawczyk,"You can burn my house, Steal my car, Drink my liquor From an old fruitjar."
krawczyk,"W blasku świec serca dwa Wokół zima i wiatr Przytul mnie I bądź ze mną w Święta W taką noc, kiedy lśni Gwiazda, co spełnia sny Życzę szczęścia Ja życzę ci"
kaczmarski,"Lecą do góry czapki, to już nie przelewki, Witają gościa papierowe chorągiewki! Dojrzałem kołnierz, ucho i brew kędzierzawą, Błyszczący hełm, lecz to już chyba ktoś z obstawy."
kaczmarski,Wejdźmy głębiej w wodę... kochani Dosyć tego brodzenia przy brzegu Ochłodziliśmy już po kolana Nasze nogi zmęczone po biegu
kaczmarski,"Nie wiedzą już, choć wiedzą wszystko Jak zwykłe bułki się wypieka, Jak chronić źródło, by nie wyschło, Jak łatać dach, by nie przeciekał."
kaczmarski,"Są narody, które znają W dziejach swoich każdy kamyk Tak że mało o to dbają - A my mamy - Białe Plamy."
kaczmarski,"Gdzieś na wiosnę front już przeszedł, Chłopcy poszli w trop - mnie w lesie Chłop rannego znalazł i się ulitował. Młody był i niebogaty, Trochę traw, coś na kształt chaty, A w oborze jedna zabiedzona krowa."
krawczyk,"Nowy Jork – dochodzi chyba piąta, Tu czas zatrzymał się. Nocne zasypianie i dnia przebudzenie Znów poplątało się. Smętny jazz kula się między nocą a dniem Na Broadwayu moich snów. Po nocy nieprzespanej trudno się odnaleźć, Więc rozmyślam sobie tak."
kaczmarski,"Nie chciał władzy Jasio, bo był głupi  i nie myślał o najsłodszym z ciał, bo by się miłością, władzą upił,  a on wodę życia znaleźć miał. Zawędrował w osypiska dzikie,  gdzie się węże wiły mu u nóg. Uciekłby kto mądry przed ich sykiem,  ale Jasiu syk zrozumieć mógł, ale Jasio syk zrozumieć mógł."
krawczyk,po co jechać na południe  tak tu cudnie  a ja kocham deszcz
kaczmarski,Wszyscyśmy z fałszu Afiszy: Płaski wrzask W wielkiej ciszy.
kaczmarski,Inteligentna twarz  Co słucha zamiast mówić  Tors otulony w płaszcz  Szyty na miarę spluwy  A kierowniczy układ  Czerwony wiodąc wóz  Bezgłowa dzierży kukła -  Generalissimus!  Ich dziełem jest marszruta! Ich dziełem jest marszruta! Ich dziełem jest marszruta! Luz i mus
kaczmarski,Przeznaczę słów gatunek pierwszy Na nieomylność moich wierszy.
kaczmarski,"Gardzę umysłem, że nadto łakomy Na wiwisekcję i rentgenografie - Istoty wnętrza pragnąc sprawdzić domysł Istotę kształtu tnie na chybił trafił."
krawczyk,"Syn otrzymał list od ojca, Zdrowie już nie to Samotność pośród czterech ścian W odpowiedzi syn napisał Sprzedaj start dom przyjeżdżaj U nas w domu miejsca dość"
krawczyk,"Nowy rok bieży, w jasełkach leży,  A kto, kto? Dzieciątko małe, dajcie mu chwałę,  Na ziemi. Dzieciątko małe, dajcie mu chwałę,  Na ziemi."
krawczyk,"Czasie nasz W naszych myślach niepokój ten sam Pozwól kochać, pozwól żyć By każdy z nas mógł z nadzieją iść Czasie nasz, czasie nasz Czasie nasz"
krawczyk,": Na Wspólnej znajdziemy to miejsce gdzie miłość, wiara, nadzieja na przyszłość. Na Wspólnej znajdziemy to miejsce gdzie znowu wszystko porządek swój ma. Na Wspólnej znajdziemy to miejsce gdzie miłość, wiara, nadzieja na przyszłość. Na Wspólnej znajdziemy to miejsce gdzie znowu wszystko porządek swój ma."
kaczmarski,"Krzyczący ""Wolność!"" - kręcą pęta Krzyczący ""Męstwo!"" - drżą ze strachu Kto woła ""Pamięć!"" - nie pamięta Krzyczącym ""Łaska!"" - śni się szafot. ""Mądrość"" - odmienia język durnia ""Uczciwość"" sławi przeniewierca O spokój apeluje furiat O dietę z warzyw - ludożerca."
kaczmarski,"Psieje świat, czy może właśnie psieją oni Psiocząc na to, co ich dziełem w jakimś stopniu? Z siebie samych szydzą, gdy im się przypomni Jacy byli kiedyś - Pięknie Nieroztropni!"
kaczmarski,"Co się stało!? Czemu ten reflektor zgasł? Kto wyłączył mikrofony mi? Gdzie jesteście, kto stąd wyprowadził was? Kto zatrzasnął między nami drzwi?!"
krawczyk,"Twoje spojrzenie, a w oczach pragnienie, Uśmiechu pokusa rozbraja do łez. Czarujesz słowami, że kochasz bez granic. Tak trudno się oprzeć, choć wiem, że to blef."
kaczmarski,Za tę ojców nadgorliwość W wierze w wyższą sprawiedliwość Która każe ufać w dobra tryumf nad złem
krawczyk,Nie pierwszy raz będzie mi żal Że to nie ty staniesz w tych drzwiach Że to nie ty podasz mi dłoń Gdy z góry nam skłoni się dzwon
krawczyk,"Gdyby ukradł mi ktoś tę gitarę sprzed lat i tak dalej bym śpiewał i grał to, co robię ma sens, gdy ktoś chce słuchać mnie i zaśpiewać znów te kilka słów..."
kaczmarski,A my już chyba znamy kres podróży Patrzymy póki jeszcze starczy siły Jak w piasku wiatr nam przyszłość wróży W zbiorowe dawnych wypraw dmąc mogiły
kaczmarski,"Jeszcze inni do kościoła chodzą z rana, Bo rodziny z dusz ratują, co się da, Za to w nocy na cmentarzu - czczą Szatana, Rytualnie krojąc brzuch czarnego psa."
krawczyk,"Czekaj na znak - Jedno prawdy słowo Może stworzyć świat na nowo, nowo Czekaj na znak - By nic się złego nie zdarzyło Bo jest miłość"
krawczyk,"Jak przeżyć wszystko jeszcze raz,  Gdy w każdym z nas żal straconych szans.  Jak przeżyć wszystko jeszcze raz,  Jak ocalić ginący czas."
kaczmarski,- Czemu pies szczeka rwie się na łańcuchu? - Szybkie dłonie masują mięśnie dostojnika Który w łaźni na własnym kołysząc się brzuchu Wydaje rozkazy pyta niewolnika - Pies szczeka bo się boi wielkiego wybuchu!
kaczmarski,"I idąc tak dalej raz obraną drogą Dali telefony nam w krótki czas, Lecz nie po to, byśmy my mogli słyszeć kogoś, Lecz po to, by ktoś mógł słyszeć nas."
krawczyk,Prawie już rok jak stało się to a jednak mi ciebie brakuje szkoda mi słów lecz szukam cię znów tak bardzo mi ciebie brakuje
kaczmarski,"Piosenka pożegnania - Piosenką jest utraty; Żegnałem ludzi i zdania - Traciłem całe światy. I nic nie pozostało Prócz tego, co nucicie! To wcale nie jest mało Tak żegnać całe życie."
kaczmarski,Słowa: Jacek Kaczmarski Muzyka: Zbigniew Łapiński
kaczmarski,Nieustanny skłon Ciało moje gnie Jakbym chciał by dzwon W górę wyniósł mnie
krawczyk,"2x przytul mnie życie  moje szczęście wielkie  przytul mnie w ukryciu  widzę odbicie,  swoje w oczach twych  i nikt nie powie mi,  że lepiej mogło być."
kaczmarski,"W naszym cyrku, co długo dorabiać się musiał, Wreszcie mamy numer na sto dwa! Tłumy widzów ucichły, wszyscy siedzą jak trusie - Treser wkłada głowę w paszczę lwa. Ha ha! ha ha! Głowę w paszczę lwa."
kaczmarski,Co było potem? Oboje młodzi A noc lipcowa gorąca... Nieśmiało nasze zapały chłodził Liliowy podmuch miesiąca.
kaczmarski,"Magicznych na niej rytów Dziś nie odczyta nikt, Ale wykuta z mitów I wieczna jest jak mit! Do ciała mi przywarła, Przeszkadza żyć i spać, A tłum się cieszy z karła, Co chce giganta grać!"
krawczyk,Czy to walc czy twoich oczu promienny spokój Rzucił ten czar? Czy to sen - może na scenie nagłe wzruszenie - Czy ktoś to wie?
kaczmarski,"Aż minął czas błękitnokrwistych darmozjadów I stepem pomknął rączo całkiem inny śpiew, W zawiei dziejów tatuś Doni znikł bez śladu, Bo przyszli tacy, co czerwoną mieli krew.   Przyszli położyć kres przesądom i podziałom,   Paryskim woniom, akwarelom, itd...   Snadź się musiało właśnie stać to, co się stało,   A co się stało, to już każdy dobrze wie.     Z ukrytą w pasie z nabojami rękawiczką     Szedł przeciw cerkwiom, mezaliansom i zabytkom     Komisarz Ditko."
kaczmarski,"Na różowych dzień rozsiadł się skalach, Ptaków pierwsze rozległy się świsty. W poszarzałej sukni płakała W Ulladulla, w powietrzu przeczystym."
kaczmarski,"Bransoletki znów pewnie będą kajdankami, Choć w czasach, co bogate i jakby łaskawsze. I stare cele staną przed Romantykami, By być po stronie słabszych, którzy będą - zawsze."
krawczyk,Wysiadam wreszcie rozglądam się  Lecz na końcowej stacji nikt nie czeka mnie  Podróże kształcą konduktor rzekł  Powrotny pociąg złapie pan o ósmej dwie.
kaczmarski,"Na siebie liczymy, że nam starczy krzepy, By o własnych siłach przebyć świata przepych I mieć zeń choć tyle, co się dźwignąć zdoła. A przecież się nieraz grunt spod stóp obsunie I siebie samego nie potrafisz unieść Przed własną bezsiłą chętnie chyląc czoła. Choć - jeśli na siebie nie możesz już liczyć - Czyż jesteś niczym?"
krawczyk,Zapomniałem o tych słowach Gdy ruszyłem w świat Tak pewny swego chciałem zdobyć go Pukałem więc do wielu drzwi Nie otwierał nikt Aż w końcu stary farmer do mnie rzekł
kaczmarski,"Głupi Jasiu, Głupi Jasiu - Wabił w lesie szczebiot ptasi - Wszak bogactwo lepsze jest od bied! Nie istnieje Woda Życia, Więc przynajmniej miej coś z życia: Ale on i tak przed siebie szedł."
kaczmarski,"Ci wszyscy, o których tak długo tu mendzę Co dzień się widują na forum OeNZet I skarżą się wzajem Na ludy i kraje, Nie skarżąc się jednak na nędzę. Bo mają do siebie już te kuluary, Gdzie naród z narodem się chwyta za bary, Że nie o to chodzi, Kto komu gdzie szkodzi, Lecz o to - po ile dolary."
kaczmarski,"Nie wiem sam, co mi się marzy, Jaka z gwiazd nade mną świeci, Gdy wśród tych - nieobcych - twarzy Szukam ciągle twarzy - dzieci, Czemu wciąż przez ramię zerkam, Choć nie woła nikt - kolego! Że ktoś ze mną zagra w berka, Lub przynajmniej w chowanego..."
kaczmarski,"Więc nie unikam masaży - Daję się krajać i prażyć, By z twarzy stworzyć ołtarzyk, Przed którym ukląkłbym sam."
krawczyk,"zatańczyć jeszcze raz poczuć tamten smak zacząć wszystko od nowa zapomnieć,  że czas dogonił nas..."
krawczyk,"Cóż masz, niebo, nad ziemiany? Bóg porzucił szczęście twoje Wszedł między lud ukochany Dzieląc z nim trudy i znoje Niemało cierpiał, niemało Żeśmy byli winni sami A Słowo Ciałem się stało I mieszkało między nami"
kaczmarski,"Ja bankierem nie byłem, ani wirtuozem, Wojnę w Rosji przeżyłem, oswoiłem się z mrozem"
krawczyk,"Świat jak piłka znów się kręci, Pora zacząć grę, Czas o wszystko zagrać z losem Wielki mecz."
kaczmarski,"- Oj, nie wolno rzeczy wielu,  Kiedy celem jest brak celu....  (Zwłaszcza, jeśli duszy nie ma - I to wszystko na ten temat)."
krawczyk,"Pow Wow - indiański smyk, kocha przyrodę i przygodę, Pow Wow - indiański smyk, wielkie ma serce, choć tak młode."
krawczyk,"Byłem pewny, że przyjaźń Wytrzyma próby czas... Gdzie moi przyjaciele? We włosach pierwsze biele I zapał dawny zgasł... Gdzie moi przyjaciele Dlaczego nie ma was?..."
kaczmarski,"Zrezygnuj z marzeń - zyskasz spokój,   Żyj dobrze z najzłośliwszym psem.   Mogli cię zarżnąć w zeszłym roku,   Ciesz się przeżytym każdym dniem."
krawczyk,"Bo z Tobą można konie kraść  Do rana tańczyć, we dnie spać.  Zapomnieć, że zbyt szybko mija czas.  Śmiać się z życia póki czas."
krawczyk,"Karolinka, Karolina Wielkie szczęście, mały skrzat Karolinka, Karolina Moja córka i mój skarb Karolinka, Karolina Ma zaledwie parę lat Karolinka, Karolina Mój największy skarb"
kaczmarski,"Z pokus syren się ocalił, Nie dał się zamienić w świnię... Pieśń człowieka doskonali, Człowiek znika, pieśń nie ginie. Tak śmiertelnik sięga szczytów I w tym tkwi realizm mitu."
krawczyk,"Nie żal mi słów już, ani żal odjeżdżać, Serce nie płacze i głos już nie drży. Może to prawda, że nie było warto Nawet dotykać i niczego brać."
krawczyk,Na sali wielkiej i błyszczącej  Tak jak nocne Buenos Aires  Które nie chce spać  Orkiestra stroi instrumenty  Daje znak i zaraz zacznie  Nowe tango grać  Siedzimy obok obojętni  Wobec siebie jak turyści  Wystukując rytm  Nie będzie tanga między nami  Choćby nawet cud się ziścił  Nie pomoże nic  Chociaż płyną ostre nuty  W żyłach płonie krew  Nigdy żadne z nas do tańca  Nie poderwie się
